time,px_est,py_est,pz_est,vx_est,vy_est,vz_est,qw_est,qx_est,qy_est,qz_est,pbarx_est,pbary_est,bgx_est,bgy_est,bgz_est,bax_est,bay_est,baz_est,px_true,py_true,pz_true,vx_true,vy_true,vz_true,qw_true,qx_true,qy_true,qz_true,pbarx_true,pbary_true,bgx_true,bgy_true,bgz_true,bax_true,bay_true,baz_true,P_dtheta_x,P_dtheta_y,P_dtheta_z,P_dpr_x,P_dpr_y,P_dpr_z,P_dvr_x,P_dvr_y,P_dvr_z,P_dpbar_x,P_dpbar_y,P_dbgyr_x,P_dbgyr_y,P_dbgyr_z,P_dbacc_x,P_dbacc_y,P_dbacc_z
16.500000,-31.882217,-6.680335,-27.170826,1.885391,0.372295,-0.009991,0.997783,0.015552,0.027399,0.058627,0.195209,0.903027,0.004800,-0.003020,0.003297,-0.007313,0.013387,-0.003392,-32.535420,-8.063007,-26.933607,1.653106,0.181836,-0.182221,0.998654,0.013863,0.027726,0.041588,0.195082,0.902750,0.005029,-0.002924,0.001971,0.019891,-0.010333,0.014827,0.000038,0.000032,0.004266,0.418042,0.329087,0.353352,0.019400,0.008827,0.015648,0.000002,0.000002,0.000000,0.000000,0.000005,0.002233,0.002388,0.000185
16.550000,-31.729123,-6.592532,-27.159380,1.929911,0.393935,-0.008574,0.997848,0.015894,0.027789,0.057216,0.193889,0.907933,0.004754,-0.002978,0.003469,-0.009740,0.012970,-0.003963,-32.452086,-8.053810,-26.942812,1.680199,0.186046,-0.185957,0.998609,0.014092,0.028184,0.042275,0.194689,0.906649,0.005029,-0.002924,0.001969,0.019911,-0.010306,0.014821,0.000038,0.000032,0.004265,0.420577,0.329633,0.358926,0.019291,0.009014,0.015799,0.000002,0.000002,0.000000,0.000000,0.000005,0.002229,0.002387,0.000185
16.600000,-31.585025,-6.501407,-27.145065,1.972334,0.420200,-0.006606,0.997904,0.016398,0.028083,0.055943,0.192853,0.912247,0.004704,-0.002948,0.003633,-0.011995,0.012412,-0.004583,-32.367405,-8.044402,-26.952203,1.706981,0.190247,-0.189674,0.998564,0.014318,0.028636,0.042955,0.194317,0.910599,0.005028,-0.002924,0.001969,0.019943,-0.010321,0.014835,0.000038,0.000032,0.004271,0.425039,0.330909,0.364617,0.019355,0.009274,0.015953,0.000002,0.000002,0.000000,0.000000,0.000005,0.002227,0.002387,0.000185
16.650000,-31.479155,-6.479101,-27.144958,2.003282,0.426775,-0.010474,0.997859,0.016557,0.028551,0.056459,0.192268,0.916661,0.004705,-0.002943,0.003642,-0.012166,0.012481,-0.004608,-32.281394,-8.034785,-26.961779,1.733435,0.194436,-0.193368,0.998519,0.014542,0.029084,0.043626,0.193967,0.914600,0.005030,-0.002919,0.001963,0.019973,-0.010324,0.014824,0.000039,0.000033,0.004276,0.429462,0.332177,0.370401,0.019408,0.009551,0.016108,0.000002,0.000002,0.000000,0.000000,0.000005,0.002225,0.002387,0.000185
16.700000,-31.332919,-6.451413,-27.141396,2.047704,0.431493,-0.012325,0.997867,0.016767,0.029029,0.056012,0.192081,0.921868,0.004707,-0.002912,0.003698,-0.013335,0.012975,-0.004784,-32.194068,-8.024959,-26.971539,1.759544,0.198608,-0.197037,0.998473,0.014763,0.029525,0.044288,0.193641,0.918651,0.005031,-0.002921,0.001961,0.020029,-0.010289,0.014793,0.000039,0.000033,0.004275,0.431477,0.332610,0.376200,0.019269,0.009805,0.016254,0.000002,0.000002,0.000000,0.000000,0.000005,0.002221,0.002386,0.000185
16.750000,-31.293492,-6.450145,-27.152527,2.059051,0.437771,-0.020096,0.997728,0.016863,0.029742,0.058048,0.191829,0.926246,0.004713,-0.002952,0.003608,-0.011516,0.012445,-0.004409,-32.105445,-8.014925,-26.981482,1.785292,0.202759,-0.200677,0.998428,0.014981,0.029961,0.044942,0.193337,0.922751,0.005029,-0.002921,0.001959,0.020061,-0.010271,0.014751,0.000040,0.000033,0.004281,0.435692,0.333839,0.382149,0.019301,0.010103,0.016406,0.000002,0.000002,0.000000,0.000000,0.000005,0.002219,0.002386,0.000184
16.800000,-31.371398,-6.581625,-27.207837,2.032973,0.416926,-0.040439,0.997335,0.016566,0.030523,0.064160,0.193004,0.929169,0.004801,-0.003055,0.003178,-0.004615,0.012367,-0.002533,-32.015545,-8.004683,-26.991606,1.810664,0.206885,-0.204286,0.998382,0.015195,0.030391,0.045586,0.193058,0.926901,0.005024,-0.002918,0.001959,0.020029,-0.010258,0.014744,0.000040,0.000033,0.004280,0.437271,0.334199,0.388063,0.019134,0.010326,0.016546,0.000002,0.000002,0.000000,0.000000,0.000005,0.002214,0.002385,0.000184
16.850000,-31.196502,-6.525280,-27.192612,2.078284,0.425842,-0.040275,0.997400,0.016769,0.030751,0.062974,0.192322,0.933986,0.004786,-0.003014,0.003298,-0.006914,0.012817,-0.003108,-31.924385,-7.994237,-27.001910,1.835644,0.210983,-0.207859,0.998337,0.015407,0.030814,0.046221,0.192803,0.931098,0.005025,-0.002912,0.001957,0.020042,-0.010274,0.014762,0.000040,0.000033,0.004286,0.441308,0.335426,0.394173,0.019149,0.010605,0.016696,0.000002,0.000002,0.000000,0.000000,0.000005,0.002212,0.002385,0.000184
16.900000,-31.083637,-6.535830,-27.199928,2.105888,0.423314,-0.044290,0.997328,0.016741,0.031107,0.063939,0.192276,0.938443,0.004811,-0.003008,0.003242,-0.006447,0.013414,-0.002915,-31.831987,-7.983586,-27.012392,1.860217,0.215048,-0.211395,0.998292,0.015615,0.031230,0.046845,0.192572,0.935344,0.005024,-0.002911,0.001959,0.020028,-0.010283,0.014773,0.000041,0.000033,0.004287,0.442542,0.335770,0.400200,0.018960,0.010846,0.016831,0.000002,0.000002,0.000000,0.000000,0.000005,0.002207,0.002384,0.000184
16.950000,-30.990266,-6.533434,-27.208376,2.130379,0.425744,-0.049073,0.997239,0.016906,0.031436,0.065111,0.192047,0.942430,0.004823,-0.003014,0.003198,-0.005779,0.013518,-0.002713,-31.738371,-7.972732,-27.023049,1.884368,0.219075,-0.214889,0.998247,0.015820,0.031639,0.047459,0.192368,0.939638,0.005021,-0.002909,0.001959,0.020003,-0.010272,0.014776,0.000041,0.000033,0.004293,0.446394,0.337005,0.406465,0.018964,0.011171,0.016980,0.000002,0.000002,0.000000,0.000000,0.000005,0.002204,0.002384,0.000184
17.000000,-30.942193,-6.545543,-27.229072,2.138282,0.425951,-0.058950,0.997090,0.016851,0.031935,0.067146,0.191729,0.946575,0.004838,-0.003043,0.003096,-0.003802,0.013190,-0.002160,-31.643558,-7.961679,-27.033880,1.908082,0.223062,-0.218339,0.998202,0.016020,0.032041,0.048061,0.192189,0.943978,0.005018,-0.002910,0.001960,0.020005,-0.010258,0.014801,0.000041,0.000033,0.004299,0.450188,0.338255,0.412813,0.018956,0.011462,0.017127,0.000002,0.000002,0.000000,0.000000,0.000005,0.002202,0.002383,0.000183
17.050000,-30.891900,-6.518180,-27.242870,2.147761,0.440897,-0.062943,0.996983,0.016949,0.032539,0.068407,0.191195,0.951173,0.004825,-0.003073,0.003073,-0.002729,0.012313,-0.001875,-31.547570,-7.950427,-27.044882,1.931345,0.227002,-0.221741,0.998157,0.016218,0.032435,0.048653,0.192036,0.948364,0.005017,-0.002912,0.001963,0.019980,-0.010321,0.014759,0.000042,0.000034,0.004300,0.450915,0.338600,0.418992,0.018739,0.011712,0.017254,0.000002,0.000002,0.000000,0.000000,0.000005,0.002196,0.002383,0.000183
17.100000,-30.857775,-6.498421,-27.263439,2.152538,0.450694,-0.072528,0.996837,0.017123,0.033310,0.070098,0.190766,0.956153,0.004816,-0.003108,0.003027,-0.001157,0.011312,-0.001414,-31.450431,-7.938979,-27.056053,1.954142,0.230894,-0.225092,0.998113,0.016411,0.032822,0.049233,0.191910,0.952796,0.005018,-0.002912,0.001968,0.019970,-0.010336,0.014767,0.000042,0.000034,0.004306,0.454520,0.339881,0.425485,0.018717,0.012018,0.017399,0.000002,0.000002,0.000000,0.000000,0.000005,0.002194,0.002382,0.000183
17.150000,-30.831446,-6.525549,-27.296549,2.153628,0.447014,-0.083172,0.996646,0.017160,0.033786,0.072525,0.190791,0.960047,0.004839,-0.003145,0.002891,0.001755,0.010838,-0.000565,-31.352164,-7.927339,-27.067390,1.976459,0.234731,-0.228390,0.998069,0.016600,0.033200,0.049801,0.191811,0.957273,0.005020,-0.002914,0.001970,0.020031,-0.010328,0.014751,0.000043,0.000034,0.004309,0.454929,0.340255,0.431745,0.018467,0.012268,0.017519,0.000002,0.000002,0.000000,0.000000,0.000005,0.002188,0.002381,0.000182
17.200000,-30.726604,-6.484405,-27.298286,2.171770,0.457592,-0.085433,0.996605,0.017352,0.034182,0.072865,0.190319,0.964735,0.004825,-0.003147,0.002923,0.001333,0.010537,-0.000663,-31.252793,-7.915507,-27.078891,1.998284,0.238511,-0.231630,0.998026,0.016785,0.033571,0.050356,0.191740,0.961795,0.005019,-0.002913,0.001972,0.020016,-0.010306,0.014757,0.000043,0.000034,0.004316,0.458378,0.341586,0.438383,0.018436,0.012527,0.017662,0.000002,0.000002,0.000000,0.000000,0.000005,0.002185,0.002381,0.000182
17.250000,-30.554488,-6.492239,-27.289890,2.208057,0.448435,-0.084318,0.996588,0.017341,0.034462,0.072968,0.190685,0.970099,0.004856,-0.003120,0.002900,0.000962,0.011873,-0.000921,-31.152344,-7.903488,-27.090552,2.019602,0.242229,-0.234811,0.997983,0.016966,0.033932,0.050899,0.191696,0.966359,0.005021,-0.002910,0.001974,0.020063,-0.010313,0.014745,0.000043,0.000034,0.004320,0.458537,0.342011,0.444724,0.018178,0.012756,0.017777,0.000002,0.000002,0.000000,0.000000,0.000005,0.002179,0.002380,0.000181
17.300000,-30.559670,-6.538575,-27.339864,2.197689,0.442054,-0.098180,0.996367,0.017331,0.034951,0.075697,0.191078,0.973918,0.004885,-0.003167,0.002729,0.005131,0.011078,0.000337,-31.050842,-7.891285,-27.102371,2.040402,0.245881,-0.237929,0.997941,0.017143,0.034285,0.051428,0.191681,0.970967,0.005020,-0.002915,0.001973,0.020062,-0.010333,0.014746,0.000044,0.000034,0.004328,0.461824,0.343397,0.451500,0.018134,0.013038,0.017916,0.000002,0.000002,0.000000,0.000000,0.000005,0.002176,0.002379,0.000181
17.350000,-30.405607,-6.518717,-27.331773,2.230481,0.441010,-0.097624,0.996361,0.017400,0.035160,0.075669,0.191107,0.978819,0.004894,-0.003150,0.002745,0.004386,0.011747,0.000025,-30.948313,-7.878901,-27.114344,2.060670,0.249463,-0.240981,0.997899,0.017315,0.034630,0.051944,0.191694,0.975617,0.005024,-0.002914,0.001970,0.020068,-0.010311,0.014757,0.000044,0.000034,0.004336,0.465069,0.344820,0.458358,0.018083,0.013345,0.018056,0.000002,0.000002,0.000000,0.000000,0.000005,0.002173,0.002379,0.000181
17.400000,-30.297393,-6.612029,-27.354349,2.247814,0.411770,-0.104568,0.996253,0.017128,0.035271,0.077087,0.192765,0.983088,0.004970,-0.003152,0.002559,0.007985,0.013141,0.000694,-30.844784,-7.866340,-27.126468,2.080394,0.252971,-0.243964,0.997858,0.017482,0.034965,0.052447,0.191737,0.980308,0.005024,-0.002915,0.001970,0.020095,-0.010350,0.014771,0.000044,0.000034,0.004342,0.464859,0.345329,0.464809,0.017802,0.013573,0.018162,0.000002,0.000002,0.000000,0.000000,0.000005,0.002167,0.002378,0.000180
17.450000,-30.137780,-6.581828,-27.342179,2.279575,0.414343,-0.101477,0.996248,0.017360,0.035647,0.076932,0.193054,0.988695,0.004971,-0.003135,0.002595,0.006863,0.013717,0.000265,-30.740283,-7.853606,-27.138739,2.099562,0.256401,-0.246876,0.997818,0.017645,0.035290,0.052935,0.191808,0.985039,0.005021,-0.002912,0.001969,0.020089,-0.010389,0.014789,0.000044,0.000035,0.004350,0.467945,0.346821,0.471791,0.017742,0.013864,0.018298,0.000002,0.000002,0.000000,0.000000,0.000005,0.002164,0.002377,0.000180
17.500000,-30.156391,-6.565254,-27.396551,2.264570,0.428118,-0.115422,0.996060,0.017582,0.036058,0.079087,0.192795,0.992156,0.004953,-0.003181,0.002527,0.009227,0.011799,0.001403,-30.634837,-7.840702,-27.151154,2.118162,0.259750,-0.249713,0.997779,0.017803,0.035606,0.053409,0.191909,0.989810,0.005021,-0.002910,0.001966,0.020066,-0.010370,0.014760,0.000045,0.000035,0.004355,0.467466,0.347398,0.478265,0.017451,0.014089,0.018396,0.000002,0.000002,0.000000,0.000000,0.000005,0.002157,0.002376,0.000179
17.550000,-30.017508,-6.570072,-27.395510,2.284173,0.422984,-0.117510,0.996038,0.017619,0.036260,0.079271,0.193584,0.997100,0.004974,-0.003173,0.002500,0.009730,0.012468,0.001313,-30.528476,-7.827632,-27.163709,2.136185,0.263013,-0.252473,0.997740,0.017956,0.035912,0.053869,0.192040,0.994620,0.005026,-0.002911,0.001966,0.020072,-0.010355,0.014788,0.000045,0.000035,0.004364,0.470382,0.348967,0.485360,0.017383,0.014309,0.018529,0.000002,0.000002,0.000000,0.000000,0.000005,0.002154,0.002376,0.000179
17.600000,-30.035233,-6.662845,-27.465864,2.268338,0.402685,-0.137469,0.995799,0.017373,0.036705,0.082068,0.194547,1.001230,0.005027,-0.003220,0.002274,0.015911,0.011685,0.003045,-30.421229,-7.814402,-27.176400,2.153617,0.266186,-0.255152,0.997703,0.018104,0.036209,0.054313,0.192200,0.999468,0.005026,-0.002910,0.001969,0.020038,-0.010335,0.014797,0.000045,0.000035,0.004370,0.469677,0.349624,0.491855,0.017073,0.014541,0.018619,0.000002,0.000002,0.000000,0.000000,0.000005,0.002148,0.002374,0.000178
17.650000,-29.855694,-6.599979,-27.441780,2.299957,0.413007,-0.130902,0.995831,0.017661,0.036938,0.081516,0.194476,1.006647,0.005010,-0.003198,0.002364,0.013316,0.012244,0.002247,-30.313124,-7.801015,-27.189223,2.170450,0.269267,-0.257750,0.997666,0.018247,0.036495,0.054742,0.192391,1.004353,0.005027,-0.002907,0.001969,0.019996,-0.010331,0.014799,0.000045,0.000035,0.004379,0.472453,0.351279,0.499059,0.016993,0.014779,0.018748,0.000002,0.000002,0.000000,0.000000,0.000005,0.002144,0.002374,0.000178
17.700000,-29.765233,-6.605563,-27.461024,2.310042,0.411322,-0.136766,0.995754,0.017697,0.037160,0.082336,0.194935,1.011181,0.005023,-0.003207,0.002317,0.014692,0.012125,0.002596,-30.204194,-7.787477,-27.202174,2.186674,0.272251,-0.260262,0.997631,0.018385,0.036771,0.055156,0.192612,1.009274,0.005027,-0.002905,0.001970,0.019973,-0.010356,0.014753,0.000046,0.000035,0.004388,0.475180,0.352984,0.506335,0.016912,0.015046,0.018876,0.000002,0.000002,0.000000,0.000000,0.000005,0.002141,0.002373,0.000177
17.750000,-29.750882,-6.550317,-27.511273,2.300248,0.433043,-0.149601,0.995595,0.017841,0.037615,0.084005,0.194024,1.015591,0.004985,-0.003232,0.002313,0.014787,0.010261,0.003427,-30.094467,-7.773792,-27.215248,2.202277,0.275136,-0.262686,0.997597,0.018518,0.037036,0.055554,0.192864,1.014230,0.005033,-0.002904,0.001970,0.019937,-0.010394,0.014733,0.000046,0.000036,0.004394,0.474220,0.353776,0.512881,0.016594,0.015237,0.018957,0.000002,0.000002,0.000000,0.000000,0.000005,0.002134,0.002372,0.000176
17.800000,-29.737671,-6.549090,-27.567153,2.289124,0.437275,-0.163197,0.995420,0.018053,0.038048,0.085822,0.194233,1.019928,0.004982,-0.003260,0.002240,0.017014,0.008883,0.004513,-29.983977,-7.759965,-27.228441,2.217252,0.277917,-0.265020,0.997563,0.018645,0.037291,0.055936,0.193146,1.019220,0.005033,-0.002906,0.001970,0.019925,-0.010404,0.014729,0.000046,0.000036,0.004403,0.476815,0.355573,0.520265,0.016500,0.015481,0.019081,0.000002,0.000002,0.000000,0.000000,0.000005,0.002131,0.002371,0.000176
17.850000,-29.724640,-6.558244,-27.624740,2.276076,0.436757,-0.175744,0.995261,0.017984,0.038323,0.087545,0.194081,1.023900,0.004984,-0.003289,0.002157,0.019667,0.007585,0.005645,-29.872753,-7.746002,-27.241748,2.231588,0.280591,-0.267262,0.997531,0.018767,0.037535,0.056302,0.193459,1.024243,0.005034,-0.002907,0.001971,0.019893,-0.010421,0.014775,0.000047,0.000036,0.004410,0.475766,0.356459,0.526856,0.016173,0.015633,0.019156,0.000002,0.000002,0.000000,0.000000,0.000005,0.002124,0.002370,0.000175
17.900000,-29.607228,-6.544901,-27.632141,2.290982,0.433820,-0.176133,0.995226,0.018071,0.038520,0.087833,0.194519,1.028823,0.004990,-0.003289,0.002151,0.020000,0.007705,0.005643,-29.760829,-7.731908,-27.255166,2.245278,0.283156,-0.269409,0.997501,0.018884,0.037768,0.056652,0.193803,1.029298,0.005032,-0.002912,0.001972,0.019858,-0.010426,0.014783,0.000047,0.000036,0.004420,0.478295,0.358352,0.534373,0.016070,0.015872,0.019279,0.000002,0.000002,0.000000,0.000000,0.000005,0.002121,0.002369,0.000174
17.950000,-29.394311,-6.521225,-27.591450,2.330226,0.429323,-0.165310,0.995301,0.018268,0.038675,0.086868,0.195641,1.034790,0.005005,-0.003266,0.002201,0.018725,0.009249,0.004614,-29.648236,-7.717688,-27.268688,2.258313,0.285608,-0.271459,0.997471,0.018995,0.037990,0.056985,0.194178,1.034384,0.005032,-0.002913,0.001970,0.019877,-0.010447,0.014740,0.000047,0.000036,0.004428,0.477229,0.359332,0.541031,0.015750,0.016052,0.019350,0.000002,0.000002,0.000000,0.000000,0.000005,0.002113,0.002368,0.000173
18.000000,-29.119053,-6.096769,-27.490144,2.391439,0.466118,-0.139279,0.995308,0.018526,0.038696,0.086724,0.195822,1.041241,0.004959,-0.003222,0.002755,0.014249,0.011993,0.001904,-29.535008,-7.703349,-27.282310,2.270686,0.287944,-0.273411,0.997443,0.019100,0.038200,0.057300,0.194584,1.039500,0.005034,-0.002910,0.001969,0.019891,-0.010426,0.014739,0.000047,0.000036,0.004404,0.273919,0.260596,0.303094,0.011619,0.015265,0.012087,0.000002,0.000002,0.000000,0.000000,0.000004,0.002109,0.002365,0.000128
